,Company,TypeName,Ram,OpSys,Weight,Price,IPS,Touchscreen,Display,PPI,HDD,SSD,Hybrid,Flash_Storage,Gpu_brand,Cpu_name
729,HP,Notebook,4,Windows,2.1,26053,0,0,Full HD,141,1000,0,0,0,AMD,AMD
730,Acer,Gaming,16,Windows,4.2,103096,1,0,Full HD,127,1000,128,0,0,Nvidia,Intel Core i7
731,Dell,Notebook,12,Windows,2.25,34578,0,0,HD,100,1000,0,0,0,Intel,Intel Core i5
732,HP,Notebook,6,Windows,2.1,34632,0,0,Full HD,141,1000,128,0,0,AMD,AMD
733,Acer,Notebook,4,Windows,2.4,29783,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
734,Lenovo,Notebook,8,Windows,1.44,51148,1,0,Full HD,165,0,256,0,0,Intel,Intel Core i5
735,Lenovo,Notebook,4,Windows,1.85,41505,0,0,Full HD,141,1000,0,0,0,Intel,Intel Core i7
736,HP,Workstation,16,Windows,2.6,128884,0,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i7
737,Dell,2 in 1 Convertible,8,Windows,1.55,35111,0,1,Full HD,165,1000,0,0,0,Intel,Intel Core i5
738,MSI,Gaming,16,Windows,1.8,111593,0,0,Full HD,141,1000,256,0,0,Nvidia,Intel Core i7
739,Acer,Notebook,4,Windows,2.4,21887,0,0,HD,100,500,0,0,0,Intel,Intel Core i3
740,Dell,Notebook,8,Windows,2.0,64308,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
741,Dell,Notebook,8,Windows,2.0,35431,0,0,HD,100,0,256,0,0,Intel,Intel Core i3
742,Toshiba,Notebook,8,Windows,1.25,81784,1,1,Full HD,157,0,256,0,0,Intel,Intel Core i5
743,Lenovo,2 in 1 Convertible,8,Windows,1.7,53226,0,1,Full HD,157,0,256,0,0,Intel,Intel Core i5
744,Lenovo,Workstation,16,Windows,2.5,175770,1,0,4k,282,0,1000,0,0,Nvidia,Intel Core i7
745,Acer,Notebook,2,Linux/Android/Chrome,1.68,17582,0,0,HD,111,0,0,0,32,Intel,Intel
746,Samsung,Ultrabook,16,Windows,0.81,87858,0,0,Full HD,165,0,256,0,0,Intel,Intel Core i7
747,HP,Notebook,8,Windows,1.86,28717,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i3
748,Dell,Notebook,8,Windows,1.6,60031,0,0,HD,111,0,256,0,0,Intel,Intel Core i5
749,HP,Workstation,16,Windows,3.0,233845,1,0,Full HD,127,0,256,0,0,Nvidia,Intel
750,Lenovo,Netbook,4,Windows,1.4,25308,0,1,HD,135,0,128,0,0,Intel,Intel
751,HP,Notebook,8,Windows,1.84,101232,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i5
752,Asus,Notebook,4,Linux/Android/Chrome,2.45,30849,0,0,HD,100,1000,0,0,0,Nvidia,Intel Core i5
753,Lenovo,Ultrabook,4,Windows,1.7,58394,0,0,Full HD,157,0,180,0,0,Intel,Intel Core i5
754,Asus,Notebook,4,Windows,2.37,45282,0,0,HD,100,0,256,0,0,Intel,Intel Core i7
755,Lenovo,2 in 1 Convertible,8,Windows,1.3,63882,1,1,Quad HD+,276,0,256,0,0,Intel,Intel Core i5
756,HP,Notebook,8,Windows,2.2,58554,1,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i5
757,HP,Workstation,8,Windows,2.59,83170,0,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i7
758,Dell,Gaming,16,Windows,4.42,152859,1,0,4k,282,1000,256,0,0,Nvidia,Intel Core i7
759,Acer,Notebook,4,Windows,2.1,31914,0,0,HD,100,0,256,0,0,Intel,Intel Core i5
760,Lenovo,Gaming,8,Windows,2.5,55837,1,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
761,Dell,Ultrabook,16,Windows,1.18,99047,0,0,Full HD,176,0,256,0,0,Intel,Intel Core i7
762,Google,Ultrabook,8,Linux/Android/Chrome,1.1,83063,0,1,HD,234,0,256,0,0,Intel,Intel Core i5
763,Asus,Ultrabook,8,Windows,1.2,60153,1,0,Quad HD+,276,0,256,0,0,Intel,Intel Core i5
764,Dell,Notebook,4,Windows,1.65,45234,0,0,HD,117,500,0,0,0,Intel,Intel Core i3
765,Acer,Notebook,4,Windows,1.6,34898,0,0,HD,117,0,128,0,0,Intel,Intel Core i5
766,Asus,Notebook,4,Windows,2.8,25059,0,0,HD,90,1000,0,0,0,Nvidia,Intel
767,Dell,Gaming,16,Windows,2.72,58554,1,1,4k,282,1000,128,0,0,Nvidia,Intel Core i7
768,Samsung,Ultrabook,8,Windows,1.31,85194,0,1,Full HD,165,0,256,0,0,Intel,Intel Core i7
769,Acer,Notebook,4,Linux/Android/Chrome,2.1,15877,0,0,HD,100,1000,0,0,0,Intel,Intel
770,Dell,Notebook,16,Windows,2.3,62938,0,0,Full HD,141,0,256,0,0,AMD,Intel Core i7
771,Samsung,2 in 1 Convertible,16,Windows,1.71,95850,0,1,Full HD,146,0,256,0,0,AMD,Intel Core i7
772,Toshiba,Notebook,4,Windows,1.75,54345,1,0,HD,111,0,128,0,0,Intel,Intel Core i5
773,Dell,Gaming,8,Windows,2.62,58554,0,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
774,HP,Ultrabook,4,Windows,1.26,66280,0,0,HD,125,0,256,0,0,Intel,Intel Core i5
775,Asus,2 in 1 Convertible,12,Windows,2.3,44701,0,1,Full HD,141,2000,0,0,0,Nvidia,Intel Core i7
776,Lenovo,Notebook,16,Windows,2.5,126273,0,0,4k,282,0,512,0,0,Nvidia,Intel Core i7
777,Acer,Notebook,4,Windows,1.8,33886,1,0,Full HD,157,0,128,0,0,Intel,Intel Core i3
778,Razer,Gaming,16,Windows,1.95,154458,0,0,Full HD,157,0,512,0,0,Nvidia,Intel Core i7
779,Asus,Notebook,8,Windows,2.0,31003,0,0,HD,141,0,128,0,0,Intel,Intel
780,Dell,Gaming,32,Windows,4.42,191211,1,0,Full HD,127,1000,1000,0,0,Nvidia,Intel Core i7
781,Asus,Gaming,16,Windows,4.3,125208,1,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
782,Toshiba,Ultrabook,16,Windows,1.47,93985,1,0,Full HD,157,0,512,0,0,Nvidia,Intel Core i7
783,Lenovo,Notebook,8,Linux/Android/Chrome,2.2,17529,0,0,HD,100,1000,0,0,0,Intel,Intel
784,Lenovo,Ultrabook,16,Windows,1.7,122490,0,0,Full HD,157,0,512,0,0,Intel,Intel Core i7
785,MSI,Gaming,16,Windows,1.6,100752,1,0,Full HD,157,1000,256,0,0,Nvidia,Intel Core i7
786,MSI,Gaming,8,Windows,2.2,58021,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i5
787,Lenovo,Gaming,4,Windows,2.4,53226,1,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
788,Acer,Gaming,16,Windows,4.2,122490,1,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
789,Dell,Gaming,8,Windows,2.62,52480,0,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i5
790,Asus,Gaming,8,Windows,2.24,71341,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
791,Vero,Notebook,4,Windows,1.22,10810,0,0,HD,157,0,0,0,32,Intel,Intel
792,Lenovo,2 in 1 Convertible,8,Windows,1.37,104961,1,1,Full HD,165,0,512,0,0,Intel,Intel Core i7
793,Lenovo,2 in 1 Convertible,8,Windows,2.08,51095,0,1,Full HD,141,0,256,0,0,AMD,Intel Core i5
794,Apple,Ultrabook,8,Mac,0.92,62071,1,0,Retina Display,226,0,0,0,512,Intel,Intel
795,Lenovo,2 in 1 Convertible,8,Windows,1.42,124142,1,1,HD,209,0,256,0,0,Intel,Intel Core i5
796,Asus,Notebook,4,Windows,1.63,15930,0,0,HD,111,0,0,0,32,Intel,Intel
797,Dell,Notebook,8,Windows,1.95,43156,0,0,HD,100,0,128,0,0,Intel,Intel Core i5
798,Lenovo,2 in 1 Convertible,8,Windows,1.38,71874,1,1,Full HD,158,0,256,0,0,Intel,Intel Core i7
799,Dell,Notebook,8,Windows,2.0,39373,0,0,Full HD,141,0,256,0,0,AMD,Intel Core i3
800,HP,Workstation,8,Windows,3.14,110017,0,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i7
801,Asus,Notebook,8,Windows,2.37,58554,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i5
802,Dell,Ultrabook,8,Windows,1.29,79866,0,0,Full HD,165,0,256,0,0,Intel,Intel Core i5
803,Dell,Notebook,8,Windows,2.06,93186,0,1,4k,282,0,256,0,0,Nvidia,Intel Core i5
804,Dell,Netbook,4,Windows,1.63,39640,0,0,HD,135,0,128,0,0,Intel,Intel
805,HP,Netbook,8,Windows,1.26,74005,0,0,HD,125,0,256,0,0,Intel,Intel Core i5
806,Toshiba,Notebook,4,Windows,2.1,41558,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
807,HP,Notebook,8,Windows,2.04,33513,0,0,HD,100,2000,0,0,0,AMD,AMD
808,Dell,Gaming,16,Windows,2.62,89457,0,0,4k,282,0,512,0,0,Nvidia,Intel Core i7
809,Lenovo,Notebook,4,Windows,2.4,32447,0,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i5
810,HP,Gaming,12,Windows,3.74,93186,1,0,Full HD,127,1000,0,0,0,AMD,Intel Core i7
811,MSI,Gaming,16,Windows,2.9,128671,0,0,Full HD,127,1000,512,0,0,Nvidia,Intel Core i7
812,Samsung,Ultrabook,8,Windows,0.81,79866,0,0,Full HD,165,0,256,0,0,Intel,Intel Core i5
813,Dell,Notebook,8,Windows,1.98,51202,0,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
814,Dell,Notebook,8,Windows,2.18,42081,0,0,Full HD,141,0,256,0,0,AMD,Intel Core i5
815,Lenovo,Ultrabook,8,Windows,1.32,99047,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i7
816,Razer,Ultrabook,16,Windows,1.29,95850,1,1,4k,352,0,512,0,0,Intel,Intel Core i7
817,HP,Netbook,4,Linux/Android/Chrome,1.23,20512,0,0,HD,135,0,0,0,16,Intel,Intel
818,Dell,Gaming,16,Windows,4.36,133467,1,0,Full HD,127,1000,128,0,0,Nvidia,Intel Core i7
819,Dell,Notebook,4,Windows,1.76,40226,0,0,HD,111,500,0,0,0,Intel,Intel Core i5
820,Lenovo,Notebook,4,Windows,2.1,26101,0,0,HD,100,500,0,0,0,Intel,Intel Core i3
821,Toshiba,Ultrabook,4,Windows,1.25,58075,0,0,HD,111,0,128,0,0,Intel,Intel Core i5
822,Lenovo,Ultrabook,8,Windows,1.13,133146,1,0,Full HD,157,0,512,0,0,Intel,Intel Core i7
823,MSI,Gaming,8,Windows,2.4,63882,0,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i5
824,Lenovo,Ultrabook,8,Windows,1.13,99900,1,0,Full HD,157,0,0,0,256,Intel,Intel Core i5
825,Toshiba,Notebook,4,Windows,1.75,26586,0,0,HD,111,0,128,0,0,Intel,Intel
826,Asus,2 in 1 Convertible,8,Windows,1.1,72354,0,1,Full HD,165,0,256,0,0,Intel,Intel Core i5
827,Dell,Notebook,4,Windows,1.76,31168,0,0,HD,111,500,0,0,0,Intel,Intel Core i3
828,Acer,Netbook,4,Linux/Android/Chrome,1.35,18914,1,0,HD,135,0,0,0,32,Intel,Intel
829,Acer,Notebook,8,Windows,1.5,32980,1,0,Full HD,157,0,128,0,0,Intel,Intel Core i3
830,Razer,Gaming,32,Windows,3.49,292986,0,1,4k,254,0,512,0,0,Nvidia,Intel Core i7
831,Lenovo,Ultrabook,16,Windows,1.1,111834,1,0,Quad HD+,209,0,512,0,0,Intel,Intel Core i7
832,Asus,Notebook,4,Linux/Android/Chrome,2.1,27652,0,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i5
833,Lenovo,Notebook,8,Windows,1.7,63190,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
834,Lenovo,Notebook,8,Windows,1.32,87912,1,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
835,Dell,Gaming,16,Windows,3.21,147832,0,0,Full HD,141,1000,256,0,0,Nvidia,Intel Core i7
836,Asus,Gaming,16,Windows,2.9,128884,0,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
837,Toshiba,Notebook,4,Windows,2.0,35644,0,0,HD,100,500,0,0,0,Intel,Intel Core i3
838,Lenovo,Notebook,4,Linux/Android/Chrome,1.5,17316,0,0,HD,111,0,0,0,16,Intel,Intel
839,Asus,Notebook,8,Windows,2.3,31435,0,0,Full HD,141,128,0,0,0,Intel,Intel Core i5
840,Asus,Gaming,16,Windows,2.73,95850,0,0,Full HD,127,1000,512,0,0,Nvidia,Intel Core i7
841,Dell,Gaming,32,Windows,4.42,163723,1,0,Full HD,127,1000,512,0,0,Nvidia,Intel Core i7
842,HP,Notebook,8,Windows,2.63,48484,0,0,HD,106,1000,0,0,0,Nvidia,Intel Core i5
843,Dell,Notebook,8,Windows,2.18,38041,0,0,HD,100,0,128,0,0,Intel,Intel Core i5
844,HP,Ultrabook,8,Windows,1.54,99633,0,0,Full HD,157,0,512,0,0,Intel,Intel Core i7
845,Dell,Notebook,4,Windows,2.18,39373,0,0,Full HD,141,0,256,0,0,AMD,Intel Core i7
846,HP,2 in 1 Convertible,4,Linux/Android/Chrome,1.4,32767,0,1,HD,135,0,0,0,32,Intel,Intel
847,Asus,Ultrabook,8,Windows,1.45,54665,1,0,Full HD,165,0,512,0,0,Nvidia,Intel Core i5
848,HP,2 in 1 Convertible,8,Windows,1.28,121318,0,1,Full HD,165,0,256,0,0,Intel,Intel Core i5
849,HP,Ultrabook,8,Windows,1.54,78215,0,0,Full HD,157,0,512,0,0,Intel,Intel Core i7
850,HP,Notebook,4,Linux/Android/Chrome,1.86,15930,0,0,HD,100,0,128,0,0,Intel,Intel
851,Asus,Gaming,16,Windows,2.1,101178,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
852,Dell,Notebook,8,Linux/Android/Chrome,2.83,46087,0,0,Full HD,127,1000,0,0,0,AMD,Intel Core i7
853,Lenovo,Ultrabook,8,Windows,1.96,101391,1,0,Full HD,157,0,256,0,0,Nvidia,Intel Core i7
854,Asus,Notebook,8,Windows,2.3,41931,1,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i7
855,Dell,Notebook,8,Windows,1.9,50349,0,0,Full HD,141,0,128,0,0,Intel,Intel Core i5
856,Asus,Notebook,4,Windows,2.0,23922,0,0,HD,100,1000,0,0,0,Intel,Intel
857,HP,2 in 1 Convertible,8,Windows,1.28,136343,0,1,Full HD,165,0,256,0,0,Intel,Intel Core i7
858,Dell,Notebook,8,Windows,1.62,34578,0,1,Full HD,165,1000,0,0,0,Intel,Intel Core i5
859,Lenovo,Notebook,4,Linux/Android/Chrome,2.2,24988,0,0,Full HD,141,1000,0,0,0,Intel,Intel Core i3
860,Lenovo,Notebook,8,Windows,2.3,45323,1,0,Full HD,141,1000,0,0,0,Intel,Intel Core i5
861,HP,Notebook,8,Windows,1.84,71874,0,0,Full HD,141,0,256,0,0,AMD,Intel Core i5
862,Toshiba,Notebook,4,Windows,1.05,68464,0,0,Full HD,165,0,128,0,0,Intel,Intel Core i5
863,Lenovo,Gaming,8,Linux/Android/Chrome,2.5,54185,1,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i5
864,Dell,Ultrabook,16,Windows,1.29,119347,0,1,Quad HD+,276,0,512,0,0,Intel,Intel Core i7
865,HP,Notebook,4,Windows,2.07,48484,0,0,Full HD,141,500,0,0,0,Intel,Intel Core i5
866,Toshiba,Ultrabook,8,Windows,1.2,58341,0,0,HD,117,0,256,0,0,Intel,Intel Core i5
867,Lenovo,2 in 1 Convertible,8,Windows,1.37,103896,1,1,Full HD,165,0,256,0,0,Intel,Intel Core i7
868,Acer,Notebook,8,Windows,1.56,48058,1,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
869,Dell,Workstation,8,Windows,2.23,94731,0,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
870,Lenovo,Notebook,4,Windows,2.38,56210,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
871,Lenovo,Notebook,4,Linux/Android/Chrome,2.2,25521,0,0,Full HD,141,1000,0,0,0,AMD,Intel Core i3
872,Toshiba,Notebook,8,Windows,2.0,73952,1,0,Full HD,141,0,256,0,0,Intel,Intel Core i7
873,Lenovo,Notebook,4,Windows,1.44,39160,1,0,Full HD,165,0,180,0,0,Intel,Intel Core i3
874,Samsung,Ultrabook,16,Windows,1.23,98514,0,0,Full HD,146,0,256,0,0,Nvidia,Intel Core i7
875,Dell,Ultrabook,8,Windows,1.6,90043,0,0,Full HD,176,0,256,0,0,Intel,Intel Core i7
876,Asus,Notebook,4,Linux/Android/Chrome,2.0,21258,0,0,HD,100,1000,0,0,0,Intel,Intel
877,Xiaomi,Ultrabook,8,Windows,1.28,49816,1,0,Full HD,165,0,256,0,0,Nvidia,Intel Core i5
878,Dell,Notebook,4,Windows,2.18,48618,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i5
879,HP,Notebook,4,Windows,2.04,44701,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i5
880,HP,2 in 1 Convertible,4,Windows,1.28,90576,0,1,Full HD,165,0,256,0,0,Intel,Intel Core i5
881,HP,2 in 1 Convertible,4,Windows,2.3,36486,0,1,HD,100,500,0,0,0,Intel,Intel Core i5
882,Asus,Notebook,4,Windows,1.65,18541,0,0,HD,111,0,0,0,32,Intel,Intel
883,Lenovo,Notebook,8,Windows,2.2,35644,1,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
884,Dell,Notebook,4,Windows,2.2,19660,0,0,HD,100,500,0,0,0,Intel,Intel
885,HP,2 in 1 Convertible,4,Windows,1.28,95850,0,1,Full HD,165,0,256,0,0,Intel,Intel Core i5
886,Dell,Notebook,4,Linux/Android/Chrome,2.18,24279,0,0,HD,100,1000,0,0,0,AMD,Intel Core i3
887,Asus,Gaming,12,Windows,2.2,72988,0,0,Full HD,127,1000,128,0,0,Nvidia,Intel Core i5
888,Acer,Netbook,4,Linux/Android/Chrome,1.25,15824,1,0,HD,135,0,0,0,32,Intel,Intel
889,Lenovo,Notebook,4,Windows,2.8,20193,0,0,HD,106,500,0,0,0,AMD,AMD
890,HP,Notebook,4,Windows,1.95,67399,0,0,Full HD,157,0,128,0,0,Intel,Intel Core i5
891,HP,2 in 1 Convertible,16,Windows,1.42,74538,0,1,Quad HD+,276,0,256,0,0,Intel,Intel Core i7
892,Samsung,Ultrabook,8,Windows,1.17,90522,0,0,Full HD,146,0,256,0,0,Intel,Intel Core i7
893,Lenovo,Ultrabook,8,Windows,1.32,95850,1,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
894,MSI,Gaming,16,Windows,2.43,141138,1,0,4k,254,2000,512,0,0,Nvidia,Intel Core i7
895,Toshiba,Notebook,8,Windows,1.05,78588,0,0,Full HD,165,0,256,0,0,Intel,Intel Core i5
896,Dell,Gaming,8,Linux/Android/Chrome,2.62,49497,0,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
897,HP,Notebook,8,Windows,2.04,47952,0,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
898,Dell,Notebook,4,Windows,2.18,32713,0,0,HD,100,1000,0,0,0,AMD,Intel Core i3
899,Dell,Notebook,8,Windows,1.9,49816,0,0,Full HD,141,500,0,0,0,Intel,Intel Core i5
900,Dell,2 in 1 Convertible,8,Windows,1.24,107257,0,1,Quad HD+,276,0,512,0,0,Intel,Intel Core i7
901,Asus,Gaming,32,Windows,3.58,68145,1,0,Full HD,127,0,512,0,0,Nvidia,Intel Core i7
902,Dell,2 in 1 Convertible,16,Windows,1.22,87858,0,1,Full HD,165,0,256,0,0,Intel,Intel Core i7
903,Lenovo,Ultrabook,8,Windows,1.13,109170,1,0,Full HD,157,0,0,0,256,Intel,Intel Core i7
904,Lenovo,Notebook,8,Windows,1.95,104588,1,0,Full HD,141,0,512,0,0,Intel,Intel Core i5
905,LG,Ultrabook,16,Windows,1.08,111834,1,1,Full HD,141,0,512,0,0,Intel,Intel Core i7
906,HP,Netbook,8,Windows,1.26,79014,0,0,Full HD,176,0,512,0,0,Intel,Intel Core i7
907,Acer,Notebook,4,Linux/Android/Chrome,2.2,19127,1,0,Full HD,141,0,0,0,16,Intel,Intel
908,Lenovo,Notebook,8,Windows,2.6,42037,1,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i5
909,LG,Ultrabook,8,Windows,0.98,101178,1,1,Full HD,157,0,512,0,0,Intel,Intel Core i7
910,Dell,Notebook,8,Windows,1.6,64202,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
911,HP,Ultrabook,8,Windows,1.09,165168,0,1,4k,352,0,240,0,0,Intel,Intel
912,Lenovo,Notebook,6,Windows,2.2,42037,0,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i7
913,HP,Notebook,8,Windows,2.04,54291,0,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i7
914,Acer,Notebook,4,Windows,2.4,26586,0,0,Full HD,141,1000,0,0,0,Intel,Intel Core i3
915,Lenovo,Notebook,4,Windows,1.44,46939,0,0,Full HD,165,0,128,0,0,Intel,Intel Core i5
916,HP,Notebook,8,Windows,1.49,51148,0,0,Full HD,165,0,256,0,0,Intel,Intel Core i5
917,MSI,Gaming,16,Windows,2.7,85194,0,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
918,Dell,Gaming,16,Windows,2.6,71874,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
919,MSI,Gaming,8,Windows,2.2,59668,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i5
920,Dell,Notebook,4,Windows,2.18,36496,0,0,HD,100,1000,0,0,0,AMD,Intel Core i5
921,HP,Ultrabook,8,Windows,1.84,69103,0,0,Full HD,141,0,256,0,0,AMD,Intel Core i7
922,HP,Ultrabook,8,Windows,1.39,61218,0,1,Quad HD+,276,0,256,0,0,Intel,Intel Core i7
923,Toshiba,Notebook,16,Windows,2.4,105228,1,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i7
924,Lenovo,2 in 1 Convertible,8,Windows,1.37,97236,1,1,Full HD,165,0,512,0,0,Intel,Intel Core i5
925,Dell,Notebook,4,Windows,1.95,38889,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
926,Lenovo,Ultrabook,8,Windows,1.36,87912,1,0,Full HD,176,0,256,0,0,Intel,Intel Core i7
927,HP,Notebook,8,Windows,2.31,62071,0,0,Full HD,141,0,256,0,0,Intel,Intel Core i5
928,Dell,Notebook,4,Windows,2.18,37725,0,0,HD,100,1000,0,0,0,Intel,Intel Core i5
929,HP,Notebook,4,Windows,1.95,61218,0,0,HD,111,500,0,0,0,Intel,Intel Core i5
930,Lenovo,Notebook,4,Windows,2.2,16463,0,0,HD,100,1000,0,0,0,Intel,Intel
931,HP,Ultrabook,4,Windows,1.26,84129,0,0,Full HD,176,500,0,0,0,Intel,Intel Core i5
932,HP,Notebook,4,Linux/Android/Chrome,1.86,15392,0,0,HD,100,1000,0,0,0,Intel,Intel
933,Lenovo,2 in 1 Convertible,16,Windows,1.3,95850,1,1,Quad HD+,276,0,1000,0,0,Intel,Intel Core i7
934,Toshiba,Notebook,4,Windows,1.47,58874,1,0,Full HD,157,0,128,0,0,Intel,Intel Core i5
935,HP,Netbook,8,Windows,1.26,88924,0,0,Full HD,176,0,256,0,0,Intel,Intel Core i5
936,Dell,Notebook,4,Windows,2.18,29762,0,0,HD,100,1000,0,0,0,Intel,Intel Core i3
937,MSI,Gaming,8,Windows,2.2,63882,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
938,Dell,Ultrabook,8,Windows,1.36,87325,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
939,Dell,Gaming,16,Windows,4.36,146946,0,0,HD,169,1000,512,0,0,Nvidia,Intel Core i7
940,HP,Gaming,8,Windows,2.75,74538,1,0,Full HD,127,1000,128,0,0,Nvidia,Intel Core i5
941,Asus,Notebook,4,Windows,2.8,28238,0,0,HD,106,1000,0,0,0,Nvidia,Intel
942,Acer,Notebook,4,Windows,2.23,32980,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
943,Toshiba,Notebook,8,Windows,2.2,59620,0,0,HD,100,0,256,0,0,Intel,Intel Core i5
944,Lenovo,2 in 1 Convertible,8,Windows,1.1,69210,1,1,Full HD,194,0,256,0,0,Intel,Intel
945,Lenovo,Gaming,16,Windows,2.5,53226,1,0,Full HD,141,1000,512,0,0,AMD,AMD
946,Dell,Ultrabook,8,Windows,1.36,78438,0,1,Full HD,176,0,256,0,0,Intel,Intel Core i5
947,Lenovo,Notebook,8,Linux/Android/Chrome,2.2,36496,0,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
948,Dell,Notebook,4,Windows,2.36,35111,0,0,HD,106,1000,0,0,0,AMD,Intel Core i3
949,Acer,Notebook,4,Linux/Android/Chrome,1.68,18594,0,0,HD,111,0,0,0,32,Intel,Intel
950,HP,Workstation,8,Windows,2.0,119826,1,0,Full HD,141,0,8,0,0,Nvidia,Intel Core i7
951,Dell,Ultrabook,8,Windows,1.36,94572,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i7
952,Toshiba,Notebook,8,Windows,1.2,77788,0,0,Full HD,165,0,256,0,0,Intel,Intel Core i5
953,Asus,2 in 1 Convertible,8,Linux/Android/Chrome,1.2,61751,0,0,Full HD,176,0,0,0,64,Intel,Intel
954,Lenovo,Ultrabook,8,Windows,1.7,79333,1,0,Full HD,157,0,256,0,0,Intel,Intel Core i7
955,Dell,Gaming,16,Windows,4.36,168045,1,0,4k,254,1000,512,0,0,Nvidia,Intel Core i7
956,Dell,2 in 1 Convertible,8,Windows,1.24,101178,0,1,Full HD,165,0,256,0,0,Intel,Intel Core i5
957,HP,2 in 1 Convertible,4,Windows,1.45,41292,0,1,HD,135,0,256,0,0,Intel,Intel
958,Dell,Ultrabook,8,Windows,1.3,67559,0,0,Quad HD+,276,0,256,0,0,Intel,Intel Core i7
959,Acer,2 in 1 Convertible,4,Linux/Android/Chrome,1.25,20725,1,1,HD,135,0,0,0,32,Intel,Intel
960,Toshiba,Notebook,8,Windows,1.2,81784,0,0,Full HD,165,0,256,0,0,Intel,Intel Core i5
961,Lenovo,Ultrabook,8,Windows,1.36,93772,1,0,Full HD,176,0,256,0,0,Intel,Intel Core i5
962,Acer,Notebook,12,Windows,2.4,53759,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i5
963,Toshiba,Ultrabook,8,Windows,1.1,95371,0,1,Full HD,176,0,512,0,0,Intel,Intel Core i7
964,HP,Notebook,8,Windows,2.04,45101,0,0,HD,100,1000,0,0,0,Nvidia,Intel Core i5
965,Dell,Notebook,4,Linux/Android/Chrome,2.25,24808,0,0,HD,100,1000,0,0,0,AMD,Intel Core i3
966,Dell,Notebook,4,Windows,1.9,43956,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
967,HP,Notebook,4,Windows,2.04,36496,0,0,Full HD,141,500,0,0,0,Intel,Intel Core i3
968,Dell,Gaming,32,Windows,4.42,167778,1,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
969,Lenovo,Notebook,6,Windows,2.4,37029,0,0,Full HD,141,0,256,0,0,Nvidia,Intel Core i5
970,Dell,2 in 1 Convertible,16,Windows,1.22,101178,0,1,Quad HD+,276,0,512,0,0,Intel,Intel Core i7
971,Dell,Ultrabook,8,Windows,1.5,104587,0,1,HD,209,0,256,0,0,Intel,Intel Core i7
